Type,created_at,favorite_count,geo_enabled,id,retweet_count,source,text,time_zone,user_created_at,user_description,user_followers_count,user_friends_count,user_id,user_location,user_name,user_screen_name
,04/19/17 9:55,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,04/07/09 23:19,#BetterNowThanL8ter hosted by @DJWadeBanner https://t.co/vW9sP1eNBE #Match droppin soon 🗓Booking: @NBGMUSICGROUP | @YIKESMedia™,2641,1977,29575077,NC,Caly Cal 🇯🇲,YIKESCalyCal
,04/19/17 9:13,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,09/02/09 1:54,i have a dream that one day we will spread more love than we do hate. - mp,666,304,70851897,CA,killy killy,_daisy_dee
,04/19/17 8:30,0,,8.55E+17,29,Twitter for iPhone,"RT @Hey_itsTa: @dalton_toms69 @JulioFinesse so let's ""put America first"" address the missing girls in DC. Not too far from the White House..",,12/28/15 0:24,,236,136,4626801323,NY,🇭🇹,StJiovannie
,04/19/17 8:24,0,,8.55E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,09/08/12 6:12,stuff,133,203,810308642,NY,•ᴥ•❁,irenebeaaans
,04/19/17 6:32,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,03/28/13 19:11,Stay humble.,2499,2402,1311474036,PA,lat.cess,Lashaya8
,04/19/17 6:31,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,08/03/12 20:54,| 17 | well you're prepossessing #E4T #E4S ❤,635,924,735523688,MD,déj.,__ssixelaa
,04/19/17 6:16,0,,8.55E+17,505,Twitter for Mac,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,09/12/09 0:10,Just a drifter IG: @thedrifter__,878,653,73523059,NJ,Drifting Thoughts🍃,TheDrifter__
,04/19/17 6:16,0,,8.55E+17,44,Twitter for iPhone,RT @neww_day: Did they ever find the missing DC girls? Did we ever see the consequences of the MOAB? Were the other 13 FB killer bodies eve…,,05/28/10 21:07,"""the ceiling is the roof""- MJ",412,255,149262055,TX,kendrick limón,HeelEymar
,04/19/17 5:46,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,06/19/16 2:08,Free East$ide🤘🏾|17filmz| Been doing this🏀,210,131,7.44E+17,MD,Marcus Murray,richxblinded
,04/19/17 5:41,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,11/06/16 3:41,Social Justice Activist. Love Politics. Continuously Growing. Spreading Positivity. #HamptonU20 ⚓️ Isaiah 66 :12-14,401,504,7.95E+17,DMV,Aman 👑💋,princesssaman_
,04/19/17 5:39,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,05/27/14 23:25,Strictly business🇪🇹✨,150,115,2528570371,MD,Root💕,wthrootie
,04/19/17 5:20,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,02/26/10 21:22,Life is a movie; pick your own role. You climb your own ladder or you dig your own hole. - J. Cole | UMES Alumna | SC: bdagoldx IG: sidd_x ✨🇧🇲♈️,1263,1088,117860179,DMV,Sid. 🖤,bdagoldx
,04/19/17 5:13,0,,8.55E+17,1122,Twitter for Android,"RT @ShaunKing: These photos were taken from a story I just wrote, which is fine, but many of these girls are not from DC, and have been mis…",,12/11/16 22:45,"Upcoming Artist🔥🎙🎵🎧
Born&Raised: San Antonio,Tx
Lifestyle:#StruGGLife 💯BEEN STRUGGLING ALL MY LIFE AN IM TIRED OF IT!! its MY TURN ta SHINE!! its MY TIME🙏",2701,4869,8.08E+17,TX,🎙Strugga Thugga🎙,StruggaThugga
,04/19/17 4:58,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,04/30/14 22:56,#SHS16•#ODU20•Cape Verdean🇨🇻•@alexistruly•#blacklivesmatter,301,287,2519994424,MD,that's cool.,_alexxiia
,04/19/17 4:51,0,,8.55E+17,28,Twitter for iPhone,RT @ZionWilliams16: @_LetMeRock @Tymarahh The black girls missing in DC,,04/11/09 2:33,"· Advocate of getting eaten out before, during, and after sex · ⓥ · they/them ⚧·",1093,1944,30376394,SC,Alternative Fag⚧,hoecore666
,04/19/17 4:47,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,09/25/10 6:03,#CAU20| IG:_Leemaaaa| AMOSC:Wxlf_Leemaa #LackofWorries,749,945,194878254,GA,Inglez🌴🤙🏾,_Leemaaaa
,04/19/17 4:35,0,,8.55E+17,3,Twitter for iPhone,RT @MosIndef: We ain't forget. What's up with the DC missing girls epidemic? Has any progress been made? Can we finally identify it as sex…,,02/04/12 5:41,follower of Christ ✞ • photographer • check out my work on IG • Snap: megn_jay,553,189,482675414,MD,megz,ItsMeganJay
,04/19/17 4:35,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,08/25/11 0:24,St John's University 20',965,140,361571916,NY,nusrath,ughnus
,04/19/17 4:31,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,05/30/11 3:20,"perfectly imperfect ; 22 ; November 18 ; follow me :) RIP Dre , Justice , Osana & Coach Webb",368,330,307685683,CA,Arinahnah ✨,ayrrionaaaa
,04/19/17 4:07,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,09/14/09 0:52,Medina 21 ; Aries #envirofreak #teameatnsleep ; #teamidgaf #teamfollowback #iloveStarbucks . i love laughing ; #Muslim & PROUD #MSU20... LOL,401,454,74019307,NJ,مَدينة علي,CallMe_Dinaaaaa
,04/19/17 4:02,0,,8.55E+17,505,Twitter Web Client,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,06/27/16 5:56,#BLM,527,264,7.47E+17,NY,bri,brincessbriana
,04/19/17 3:55,0,,8.55E+17,3,Twitter for Android,RT @1hood: Have our girls all been found? Missing black girls in DC prompt calls for federal help @CNN https://t.co/i3Wm17L013,,01/17/15 3:56,"Hello my name is Sharon, I've always had a creative side, whether arts & crafts, wood & metal. The fascination of being able to create and design my own ideas i",1712,1932,2986437649,CA,Eisbrenac Designs,EisbrenacDesign
,04/19/17 3:55,0,,8.55E+17,2,Twitter for Android,RT @QTHEDREAMCHASER: But #ManKind can find Tom Brady stolen football jersey!🤔.... 😓😓😓😓😓😓😓😓 🙏🏾 For those little girls😓😓 https://t.co/UKTP7gx…,,01/17/15 3:56,"Hello my name is Sharon, I've always had a creative side, whether arts & crafts, wood & metal. The fascination of being able to create and design my own ideas i",1712,1932,2986437649,CA,Eisbrenac Designs,EisbrenacDesign
,04/19/17 3:41,0,,8.55E+17,22,Twitter for iPhone,RT @buttasupreme: What happened to the missing girls in DC?!?!?,,02/16/10 22:03,What would America be like if we love black people just as much as we love black culture? | Communications Major ✨ Ephesians 3:20,2899,1788,114874605,MD,maya shantel 🍒,STAYMINDLESS
,04/19/17 3:33,0,,8.55E+17,505,Twitter for iPad,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,06/25/16 6:26,#PowerOfThePack,155,81,7.47E+17,MD,#22,KellDope_
,04/19/17 3:32,0,,8.55E+17,505,Twitter for Android,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,11/20/11 21:40,"i need to be showered with love and dollar bills -annie, 2017",339,670,417389795,NJ,snakeiylah,akeiylahsworld
,04/19/17 3:28,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,11/15/10 21:38,Let's Gooooo!!! 💙💛,328,380,216129428,WV,Faith Kuglar,faithk
,04/19/17 3:20,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,04/04/15 23:13,Not interested. Fire and Desire. Unfriendly Caribbean hottie. WolfJuice is forever. 🌊 🇩🇴🇭🇹🏳️‍🌈,1609,911,3135346247,NJ,Muh lee sa ✨,therealmelisa_
,04/19/17 3:19,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,02/21/12 1:09,Morehouse 20 🐅/ @aintuliljordan_❤️,1713,1461,498405954,GA,🦁,_asapxnazi
,04/19/17 3:03,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,06/10/15 22:03,"""No one can make you feel inferior without your permission.""-Eleanor R.",358,298,3317971947,DC,classic.,Cristalll___
,04/19/17 2:59,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,04/18/09 2:47,"Adrian College hurdler, spongebob enthusiast, and 4th member of Destiny's Child",694,515,32746620,MI,Takiyah💁🏾,__Takiyah
,04/19/17 2:44,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,06/27/13 12:36,IG: riq_almighty |SC: tariqsmusic #Morehouse20 ♊️,1632,1657,1550551033,FL,Ta Ta 🙏🏾,Kvng_riq
,04/19/17 2:31,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,02/06/16 5:49,sc - shaylasmith,880,618,6.96E+17,OH,shay ✨,shaylaajadee
,04/19/17 2:31,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,07/22/09 15:50,present,526,694,59160796,PA,BlackMagicDoula,Magic_DonYan
,04/19/17 2:27,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,04/17/10 16:58,20 | writer — @dailytarheel & @dailylistening | ⚡️📸 @urbangorillas | alexisth@live.unc.edu ° *｡,48413,487,134171362,NC,alexis,bottIedups
,04/19/17 2:25,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,05/12/14 0:25,yolo,221,122,2542074334,MD,lesli ✨✨✨,xolesliii
,04/19/17 2:24,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,12/07/10 2:28,Most people are pussies✨,935,360,223693520,DC,Meme🌹,MemeAmadeusCudi
,04/19/17 2:19,0,,8.55E+17,22,Twitter for iPhone,RT @__kaptainhook: Or those missing girls in DC https://t.co/uAfN2A4gcz,,10/01/11 0:37,"I'm cool, Guy.",112,177,382954849,NC,Tracy Smith,ImFrickinHungry
,04/19/17 2:13,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,05/07/09 22:50,she dress her ass off and her walk is mean. snapchat & IG: blowcobain | #PennState17,1319,586,38538785,DC,yielle.,blowcobain
,04/19/17 2:11,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,12/31/10 4:26,he offered her the world and she said she had her own,934,772,232439942,DC,🥀,badgyaljayy__
,04/19/17 2:08,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,06/30/11 15:17,A black woman like me cannot be contained or silenced.,1006,623,326829403,DC,Alexis,BBlondeLex
,04/19/17 1:56,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,01/22/12 19:10,Cheverly Muslim RIPAbass UMES Alum 16 #365Bruvs,1189,1395,471338365,DMV,Bo$$Man,Bahaa_Fresh
,04/19/17 1:52,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,05/20/13 23:51,LSU.,968,569,1445047820,GA,t.,_filthyrichtay
,04/19/17 1:49,1,,8.55E+17,0,Twitter for iPhone,Sooo those girls in DC still missing orrr...,,05/23/11 1:18,"everybody wanna be famous, nobody wants to put the work in. 🤷🏽‍♀️ NCCU🛫GA Tech 🛫Indianapolis📍",461,493,303525848,IN ,Rachel M.,2sp0iled
,04/19/17 1:44,0,,8.55E+17,28,Twitter for iPhone,RT @ZionWilliams16: @_LetMeRock @Tymarahh The black girls missing in DC,,09/19/10 22:30,"Keep it Real Or Keep Your Distance 💯😤👐🏼 I Juss Want Da 💰Free My Blood Bruva ⏳ 📍Washington, DC 📍@Tronpoewa 👫",4206,2956,192699756,SC,ZonedOutRaee,Packheadd
,04/19/17 1:41,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,06/06/13 20:45,Be Phenomenal Or Be Forgotten.⚖,280,205,1488704629,AL,STEP++🕊⚡️,stefphont
,04/19/17 1:19,0,,8.55E+17,505,Twitter for Android,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,02/15/14 16:56,#TrackNation,55,48,2345226317,MD,Yip Yip,YTeferra
,04/19/17 1:14,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,03/10/16 3:20,RIP Ma 12/26/14 💔 C/O 18' 🎓 add me on snap :chillmanlos10... R.I.P Mr. Tabbs 🙏🏽,394,385,7.08E+17,MD,2️⃣-2️⃣6️⃣ 🎂🤘🏽💯,only1real_Los
,04/19/17 1:11,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,03/06/16 5:48,#44🏀,687,625,7.06E+17,MD,👅,kyliiix
,04/19/17 1:10,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,12/06/13 0:45,rip Johnae 🎀 | 🇭🇹🇧🇧 | #HU21,929,1181,2232217226,GA,Brittany J. 💃🏽,AnointedMisfit
,04/19/17 1:06,0,,8.55E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,12/31/16 8:19,#Zone4🤙🏽 SC-bnard_4 new twitter,574,554,8.15E+17,MD,Bnard,BandUp_B
,04/19/17 0:56,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,08/30/16 2:33,New💫| 1881. | Stooges.,279,203,7.70E+17,GA,Mo.,_MorganTaylorB
,04/19/17 0:50,0,,8.54E+17,505,Twitter for Windows,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,04/15/12 22:49,Northwestern High Track Student-Athlete 2017 NEVER QUIT #TrackNation GPA: 4.1 Mariah ❤️ #Stanford21,622,618,554691761,MD,Kory,BlackKory__
,04/19/17 0:49,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,08/11/16 2:47,#NCAT,676,584,7.64E+17,NC,🦋,byalexus_
,04/19/17 0:49,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,03/05/15 3:22,🇭🇹 | sc: ncharrr | #blacklivesmatter,618,383,3071531248,MD,MIMI,N_isforNaahmie
,04/19/17 0:46,0,,8.54E+17,505,Twitter for Android,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,09/29/14 2:10,young & living✨| sc:ogyanaaa👑,340,217,2790440763,SC,xoxo💞,shiyanaaaaaaa
,04/19/17 0:43,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,04/14/14 17:50,#temple20🍒 media & production,874,586,2484665013,MD,Gabby,_itsgabbbyy
,04/19/17 0:43,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,01/02/11 20:29,snapchat : tayler.amari | ABEL | #vsu20 | cash app - $taylertayler,1313,999,233278230,DC,pulchritudinous 💕,__relyat
,04/19/17 0:42,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,06/21/12 0:27,🌸She confidently Trusts The Lord to take care of her🌸 Psalm 112:7,798,562,613886083,DC,betty b.,thatgirl_betty_
,04/19/17 0:42,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,11/19/13 16:19,18. It's Going To Work Out,1131,944,2187580065,DC,VAN,MVRK___
,04/19/17 0:40,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,04/01/13 2:50,sc: wilkkkk,200,204,1319539171,PA,peaches,_alexwilkinson
,04/19/17 0:40,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,12/06/13 12:39,cheerleader... #blackgirlmagic ✨,910,1426,2232911714,KY,🌻,_slb__
,04/19/17 0:39,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,05/27/12 20:19,I'm going to save the world & have a Ph.D. one day. be fearless| Clark Atlanta Univ.'20 🐾,479,345,592192182,GA,Shanice 👸🏽.,shanice_who
,04/19/17 0:39,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,07/14/15 11:21,#freecheese,409,250,3375574127,PA,El Debarzz,97SadBoy
,04/19/17 0:37,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,09/07/11 22:41,Taniya Ross | Serenity. Courage. Wisdom. ✨ Spelman '20,2621,1905,369772060,GA,👁🌺👁,taniya_lenae
,04/19/17 0:33,0,,8.54E+17,28,Twitter for iPhone,RT @ZionWilliams16: @_LetMeRock @Tymarahh The black girls missing in DC,,04/07/12 0:34,"19•STL | future fashion journalists | #TSU20|TSU ""The Meter"" & NABJ Staff Writer",2258,1623,547198981,MO,KNIJA💓,knija_kendrick
,04/19/17 0:32,0,,8.54E+17,50927,Twitter for Android,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,08/23/10 5:16,loud girl from high school,394,1219,181841997,DC,Maria Olivia🌙,mariaislost
,04/19/17 0:30,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,01/21/17 23:55,Insta: daimone143 Snap: daisimmone143 Future Professional at Paul Mitchell Cosmetology School💋,71,69,8.23E+17,LA,Dai Simmone,dai_simmone
,04/19/17 0:22,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,12/03/09 21:10,5 11 175 avid reader gym 6 days a week music lover @gtbkconnect @acca_nation @acca_sparkling @djscratchator 🇬🇾,777,108,94414624,NY,acca 🇬🇾,buzzard74
,04/19/17 0:16,0,,8.54E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,07/04/11 23:51,say less,1247,419,329373518,NY,Nells,lilnefertari
,04/19/17 0:01,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,11/19/11 11:24,why am I not famous yet? am I not petty enough or? ❤️,1014,664,416210615,LA,Mikalah❤️,Mikalaaah
,04/18/17 23:57,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,07/08/16 3:53,don't disrespect pineapple pizza. #GSU21 or #Spelman21,438,402,7.51E+17,GA,kara,kayg1f
,04/18/17 23:57,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,09/12/16 15:02,Life Ain't Tied With A Bow But It's Still A Gift Tho👳🏾🥀🍾|Snapchat: curlylocs5,171,278,7.75E+17,GA,Ⓜ️ιтcн🎴🍁,kashbentley_
,04/18/17 23:44,0,,8.54E+17,505,Twitter for iPhone,RT @__eolhC: sooo did they ever find the rest of the missing black girls in DC?,,06/22/11 15:22,Educate | Community | Inspire | Mr. Senior 2016-17 #NCCU17 FMOI @_lemonious MI✈️NC #NCCUTrack #BlackLivesMatter,1347,1364,322052248,MI,🍋ious,_TheReal_NICK
